# Swift-BAT daily average light curve for 1A 0535+262                   
# Generated Wed Jul 14 11:05:52 UTC 2021
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      59193       0.60184711     0.02152496   2020         345     0.00379082     0.02106465      0    3448.00000000  1882.40625000   176.00000000
      59194       0.59525945     0.02111232   2020         346     0.00292494     0.02083408      0    6648.00000000  4229.09375763  1472.00000000
      59195       0.54957165     0.02146225   2020         347     0.00815124     0.01923501      0     912.00000000   641.25000000     0.00000000
      59196       0.41911335     0.01663286   2020         348     0.00671276     0.01466897      0    1152.00000000   538.62500000     0.00000000
      59197       0.38986955     0.01415891   2020         349     0.00323499     0.01364543      0    3520.00000000  2290.00000000    88.00000000
      59198       0.34121513     0.01355046   2020         350     0.00548152     0.01194253      0    1520.00000000   912.75000000     0.00000000
      59199       0.27601819     0.00996409   2020         351     0.00208931     0.00966064      0    5776.00000000  3861.40625000     0.00000000
      59200       0.21512566     0.00797819   2020         352     0.00225867     0.00752940      0    4112.00000000  3167.93750000     0.00000000
      59201       0.16753508     0.00670523   2020         353     0.00278442     0.00586373      0    2416.00000000  1560.56250000    64.00000000
      59202       0.13401824     0.00530048   2020         354     0.00211336     0.00469064      0    4312.00000000  3201.25000000     0.00000000
      59203       0.11555932     0.00469942   2020         355     0.00204872     0.00404458      0    5416.00000000  3709.68750000     0.00000000
      59204       0.06714014     0.00397968   2020         356     0.00274984     0.00234990      0    2032.00000000  1273.25000000   496.00000000
      59205       0.05155293     0.00424866   2020         357     0.00329322     0.00180435      0     712.00000000   711.12500000     0.00000000
      59206       0.04593952     0.00334438   2020         358     0.00251071     0.00160788      0    1648.00000000  1655.00000000     0.00000000
      59207       0.03783310     0.00307224   2020         359     0.00237348     0.00132416      0    2600.00000000  1962.50000000     0.00000000
      59208       0.01587284     0.00676977   2020         360     0.00577649     0.00055555      0     296.00000000   183.81250000     0.00000000
      59209       0.01136160     0.00313344   2020         361     0.00266105     0.00039766      0    4736.00000000  1916.68750000     0.00000000
      59210       0.00546188     0.00282090   2020         362     0.00240960     0.00019117      0    1760.00000000  1245.25000000     0.00000000
      59211       0.00987169     0.00367191   2021          -3     0.00312981     0.00034551      0    1840.00000000  1216.18750000     0.00000000
      59212       0.01141266     0.00410463   2021          -2     0.00349756     0.00039944      0    2024.00000000   806.56250000     0.00000000
      59213       0.00291829     0.00346520   2021          -1     0.00296549     0.00010214      0     960.00000000   770.50000000    64.00000000
      59214       0.00456835     0.00291404   2021           0     0.00249114     0.00015989      0    1408.00000000  1235.00000000     0.00000000
      59215       0.00231613     0.00213237   2021           1     0.00182434     0.00008106      0    6440.00000000  3662.18750000     0.00000000
      59216       0.00353264     0.00223381   2021           2     0.00190958     0.00012364      0    3984.00000000  2787.50000000     0.00000000
      59217       0.00488380     0.00234679   2021           3     0.00200390     0.00017093      0    6688.00000000  3165.12500000     0.00000000
      59218       0.00442518     0.00205182   2021           4     0.00175168     0.00015488      0    5240.00000000  3239.90625000     0.00000000
      59219       0.00032947     0.00208908   2021           5     0.00178857     0.00001153      0    7704.00000000  3722.85937500    64.00000000
      59220       0.00313762     0.00157117   2021           6     0.00134189     0.00010982      0   13248.00000000  7262.69520664    64.00000000
      59221       0.00108131     0.00317851   2021           7     0.00272113     0.00003785      0    6000.00000000  1902.64062500     0.00000000
      59222       0.01309283     0.00329806   2021           8     0.00279630     0.00045825      0     816.00000000   676.12500000   192.00000000
      59223       0.00380512     0.00216163   2021           9     0.00184720     0.00013318      0    4896.00000000  2996.62500000     0.00000000
      59224       0.00109285     0.00274181   2021          10     0.00234721     0.00003825      0    2608.00000000  2029.93750000     0.00000000
      59225      -0.00026778     0.00191277   2021          11     0.00163762    -0.00000937      0    6816.00000000  4447.64062500    64.00000000
      59226      -0.00114274     0.00219995   2021          12     0.00188321    -0.00004000      0    4512.00000000  3160.12500000     0.00000000
      59227       0.00393023     0.00263459   2021          13     0.00225256     0.00013756      0    2752.00000000  2263.12500000     0.00000000
      59228       0.00058053     0.00285737   2021          14     0.00244632     0.00002032      0    2304.00000000  1472.75000000     0.00000000
      59229      -0.00105655     0.00623764   2021          15     0.00534035    -0.00003698      0    1120.00000000   402.50000000     0.00000000
      59230      -0.00074006     0.00304931   2021          16     0.00261061    -0.00002590      0    2768.00000000  1860.50000000     0.00000000
      59231       0.00342819     0.00234413   2021          17     0.00200433     0.00011999      0    4248.00000000  3077.43750000     0.00000000
      59232       0.00329171     0.00321120   2021          18     0.00274754     0.00011521      0    1120.00000000  1039.75000000     0.00000000
      59233      -0.00284121     0.00541594   2021          19     0.00463616    -0.00009944      0     824.00000000   492.56250000    80.00000000
      59234      -0.00212468     0.00895502   2021          20     0.00766671    -0.00007436      0     136.00000000    95.62500000     0.00000000
      59235       0.00292928     0.00251875   2021          21     0.00215468     0.00010252      0    1776.00000000  1071.81250000  1776.00000000
      59237       0.00201704     0.00222079   2021          23     0.00190040     0.00007060      0    2304.00000000  2012.50000000     0.00000000
      59239       0.00075638     0.00276622   2021          25     0.00236823     0.00002647      0    1744.00000000  1035.75000000  1184.00000000
      59240      -0.00023738     0.00249431   2021          26     0.00213552    -0.00000831      0    2000.00000000  1420.00000000     0.00000000
      59241       0.00237961     0.00203414   2021          27     0.00174010     0.00008329      0    4240.00000000  2462.78125000   160.00000000
      59248      -0.00087517     0.00257960   2021          34     0.00220841    -0.00003063      0    1696.00000000  1257.06250000  1072.00000000
      59249       0.00173621     0.00121299   2021          35     0.00103721     0.00006077      0    7528.00000000  6977.25000000     0.00000000
      59250       0.00213341     0.00123264   2021          36     0.00105341     0.00007467      0    8736.00000000  6978.87500000    64.00000000
      59251       0.00374230     0.00216832   2021          37     0.00185305     0.00013098      0    4048.00000000  2066.43750000   288.00000000
      59252       0.00539534     0.00283918   2021          38     0.00242543     0.00018884      0    1320.00000000  1308.12500000     0.00000000
      59253       0.00677612     0.00190180   2021          39     0.00161554     0.00023716      0    3760.00000000  3055.87500000     0.00000000
      59254       0.00984881     0.00169542   2021          40     0.00142124     0.00034471      0    6064.00000000  4751.43750000     0.00000000
      59255       0.02611937     0.00360943   2021          41     0.00298951     0.00091418      0    1008.00000000   948.37500000    96.00000000
      59256       0.01136897     0.00171741   2021          42     0.00143037     0.00039791      0    4256.00000000  3691.31250000   168.00000000
      59257       0.01423262     0.00130326   2021          43     0.00103108     0.00049814      0    8560.00000000  7281.31250000  1224.00000000
      59258       0.01630304     0.00177397   2021          44     0.00143810     0.00057061      0    5600.00000000  4697.62500000     0.00000000
